assignment_id,experiment_id,user_id,variant,assigned_date,first_exposure_date
10678,2,4591,treatment,2024-11-20,2024-11-20
10679,2,23925,control,2024-11-20,2024-11-25
10680,2,32726,treatment,2024-11-20,2024-11-24
10681,2,8874,control,2024-11-20,2024-11-26
10682,2,40473,treatment,2024-11-20,2024-11-26
10683,2,11493,control,2024-11-20,2024-11-26
10684,2,42059,treatment,2024-11-20,2024-11-26
10685,2,26261,control,2024-11-20,2024-11-22
10686,2,26061,treatment,2024-11-20,2024-11-24
10687,2,1112,control,2024-11-20,2024-11-21
10688,2,28547,treatment,2024-11-20,2024-11-25
10689,2,10771,control,2024-11-20,2024-11-20
10690,2,42147,treatment,2024-11-20,2024-11-24
10691,2,14759,control,2024-11-20,2024-11-26
10692,2,41280,treatment,2024-11-20,2024-11-22
10693,2,23953,control,2024-11-20,2024-11-23
10694,2,3095,treatment,2024-11-20,2024-11-23
10695,2,38473,control,2024-11-20,2024-11-22
10696,2,37896,treatment,2024-11-20,2024-11-21
10697,2,40242,control,2024-11-20,2024-11-23
10698,2,13680,treatment,2024-11-20,2024-11-26
10699,2,36500,control,2024-11-20,2024-11-21
10700,2,13890,treatment,2024-11-20,2024-11-24
10701,2,654,control,2024-11-20,2024-11-25
10702,2,38130,treatment,2024-11-20,2024-11-21
10703,2,28855,control,2024-11-20,2024-11-22
10704,2,24567,treatment,2024-11-20,2024-11-24
10705,2,33552,control,2024-11-20,2024-11-24
10706,2,41557,treatment,2024-11-20,2024-11-25
10707,2,42987,control,2024-11-20,2024-11-23
10708,2,24211,treatment,2024-11-20,2024-11-25
10709,2,10274,control,2024-11-20,2024-11-26
10710,2,24330,treatment,2024-11-20,2024-11-26
10711,2,10858,control,2024-11-20,2024-11-26
10712,2,31082,treatment,2024-11-20,2024-11-23
10713,2,5494,control,2024-11-20,2024-11-21
10714,2,38848,treatment,2024-11-20,2024-11-20
10715,2,15765,control,2024-11-20,2024-11-26
10716,2,25039,treatment,2024-11-20,2024-11-23
10717,2,15805,control,2024-11-20,2024-11-25
10718,2,27343,treatment,2024-11-20,2024-11-20
10719,2,23995,control,2024-11-20,2024-11-20
10720,2,23964,treatment,2024-11-20,2024-11-24
10721,2,35385,control,2024-11-20,2024-11-21
10722,2,30290,treatment,2024-11-20,2024-11-23
10723,2,14496,control,2024-11-20,2024-11-23
10724,2,41012,treatment,2024-11-20,2024-11-24
10725,2,783,control,2024-11-20,2024-11-23
10726,2,25588,treatment,2024-11-20,2024-11-26
10727,2,27415,control,2024-11-20,2024-11-22
10728,2,14407,treatment,2024-11-20,2024-11-26
10729,2,2245,control,2024-11-20,2024-11-25
10730,2,269,treatment,2024-11-20,2024-11-26
10731,2,40187,control,2024-11-20,2024-11-21
10732,2,20559,treatment,2024-11-20,2024-11-22
10733,2,41919,control,2024-11-20,2024-11-26
10734,2,23861,treatment,2024-11-20,2024-11-23
10735,2,17152,control,2024-11-20,2024-11-21
10736,2,28634,treatment,2024-11-20,2024-11-26
10737,2,27738,control,2024-11-20,2024-11-25
10738,2,39744,treatment,2024-11-20,2024-11-26
10739,2,857,control,2024-11-20,2024-11-25
10740,2,40588,treatment,2024-11-20,2024-11-24
10741,2,33563,control,2024-11-20,2024-11-26
10742,2,16939,treatment,2024-11-20,2024-11-22
10743,2,43030,control,2024-11-20,2024-11-25
10744,2,12106,treatment,2024-11-20,2024-11-26
10745,2,36608,control,2024-11-20,2024-11-24
10746,2,37179,treatment,2024-11-20,2024-11-22
10747,2,31894,control,2024-11-20,2024-11-21
10748,2,34712,treatment,2024-11-20,2024-11-22
10749,2,32805,control,2024-11-20,2024-11-20
10750,2,34196,treatment,2024-11-20,2024-11-24
10751,2,8366,control,2024-11-20,2024-11-23
10752,2,15515,treatment,2024-11-20,2024-11-21
10753,2,42777,control,2024-11-20,2024-11-25
10754,2,40206,treatment,2024-11-20,2024-11-24
10755,2,42327,control,2024-11-20,2024-11-24
10756,2,5004,treatment,2024-11-20,2024-11-20
10757,2,7262,control,2024-11-20,2024-11-26
10758,2,27226,treatment,2024-11-20,2024-11-26
10759,2,26320,control,2024-11-20,2024-11-21
10760,2,23634,treatment,2024-11-20,2024-11-20
10761,2,39332,control,2024-11-20,2024-11-22
10762,2,17813,treatment,2024-11-20,2024-11-25
10763,2,34358,control,2024-11-20,2024-11-24
10764,2,35192,treatment,2024-11-20,2024-11-26
10765,2,1820,control,2024-11-20,2024-11-20
10766,2,10663,treatment,2024-11-20,2024-11-25
10767,2,32534,control,2024-11-20,2024-11-23
10768,2,210,treatment,2024-11-20,2024-11-20
10769,2,15927,control,2024-11-20,2024-11-21
10770,2,10334,treatment,2024-11-20,2024-11-23
10771,2,33211,control,2024-11-20,2024-11-20
10772,2,5023,treatment,2024-11-20,2024-11-24
10773,2,17964,control,2024-11-20,2024-11-22
10774,2,2893,treatment,2024-11-20,2024-11-23
10775,2,30574,control,2024-11-20,2024-11-22
10776,2,30455,treatment,2024-11-20,2024-11-23
10777,2,11486,control,2024-11-20,2024-11-23
10778,2,10692,treatment,2024-11-20,2024-11-24
10779,2,18550,control,2024-11-20,2024-11-21
10780,2,39286,treatment,2024-11-20,2024-11-20
10781,2,42357,control,2024-11-20,2024-11-22
10782,2,2447,treatment,2024-11-20,2024-11-22
10783,2,32940,control,2024-11-20,2024-11-21
10784,2,17086,treatment,2024-11-20,2024-11-25
10785,2,13372,control,2024-11-20,2024-11-23
10786,2,25952,treatment,2024-11-20,2024-11-26
10787,2,17717,control,2024-11-20,2024-11-21
10788,2,17790,treatment,2024-11-20,2024-11-24
10789,2,12280,control,2024-11-20,2024-11-25
10790,2,29300,treatment,2024-11-20,2024-11-21
10791,2,34329,control,2024-11-20,2024-11-25
10792,2,34156,treatment,2024-11-20,2024-11-21
10793,2,27186,control,2024-11-20,2024-11-26
10794,2,15009,treatment,2024-11-20,2024-11-24
10795,2,28801,control,2024-11-20,2024-11-21
10796,2,32111,treatment,2024-11-20,2024-11-26
10797,2,38168,control,2024-11-20,2024-11-26
10798,2,6333,treatment,2024-11-20,2024-11-24
10799,2,30074,control,2024-11-20,2024-11-22
10800,2,42989,treatment,2024-11-20,2024-11-20
10801,2,4264,control,2024-11-20,2024-11-25
10802,2,27452,treatment,2024-11-20,2024-11-20
10803,2,2858,control,2024-11-20,2024-11-20
10804,2,19012,treatment,2024-11-20,2024-11-22
10805,2,4341,control,2024-11-20,2024-11-20
10806,2,33347,treatment,2024-11-20,2024-11-26
10807,2,37916,control,2024-11-20,2024-11-25
10808,2,4451,treatment,2024-11-20,2024-11-20
10809,2,8830,control,2024-11-20,2024-11-25
10810,2,26581,treatment,2024-11-20,2024-11-24
10811,2,17147,control,2024-11-20,2024-11-21
10812,2,14995,treatment,2024-11-20,2024-11-23
10813,2,23692,control,2024-11-20,2024-11-20
10814,2,7669,treatment,2024-11-20,2024-11-24
10815,2,3189,control,2024-11-20,2024-11-23
10816,2,5334,treatment,2024-11-20,2024-11-23
10817,2,33204,control,2024-11-20,2024-11-24
10818,2,39102,treatment,2024-11-20,2024-11-23
10819,2,40157,control,2024-11-20,2024-11-22
10820,2,558,treatment,2024-11-20,2024-11-23
10821,2,6004,control,2024-11-20,2024-11-23
10822,2,16262,treatment,2024-11-20,2024-11-26
10823,2,32780,control,2024-11-20,2024-11-20
10824,2,18690,treatment,2024-11-20,2024-11-20
10825,2,22864,control,2024-11-20,2024-11-23
10826,2,36501,treatment,2024-11-20,2024-11-24
10827,2,10421,control,2024-11-20,2024-11-26
10828,2,3113,treatment,2024-11-20,2024-11-24
10829,2,25018,control,2024-11-20,2024-11-20
10830,2,40104,treatment,2024-11-20,2024-11-25
10831,2,20872,control,2024-11-20,2024-11-26
10832,2,21161,treatment,2024-11-20,2024-11-20
10833,2,4219,control,2024-11-20,2024-11-23
10834,2,19829,treatment,2024-11-20,2024-11-22
10835,2,25176,control,2024-11-20,2024-11-22
10836,2,33310,treatment,2024-11-20,2024-11-20
10837,2,6671,control,2024-11-20,2024-11-22
10838,2,37924,treatment,2024-11-20,2024-11-26
10839,2,4017,control,2024-11-20,2024-11-21
10840,2,16049,treatment,2024-11-20,2024-11-23
10841,2,33273,control,2024-11-20,2024-11-20
10842,2,28672,treatment,2024-11-20,2024-11-25
10843,2,33568,control,2024-11-20,2024-11-21
10844,2,27390,treatment,2024-11-20,2024-11-21
10845,2,6447,control,2024-11-20,2024-11-25
10846,2,3687,treatment,2024-11-20,2024-11-22
10847,2,8980,control,2024-11-20,2024-11-23
10848,2,27353,treatment,2024-11-20,2024-11-22
10849,2,7614,control,2024-11-20,2024-11-25
10850,2,20904,treatment,2024-11-20,2024-11-20
10851,2,39156,control,2024-11-20,2024-11-26
10852,2,3010,treatment,2024-11-20,2024-11-22
10853,2,22301,control,2024-11-20,2024-11-20
10854,2,38058,treatment,2024-11-20,2024-11-24
10855,2,8893,control,2024-11-20,2024-11-21
10856,2,15186,treatment,2024-11-20,2024-11-26
10857,2,41328,control,2024-11-20,2024-11-20
10858,2,36714,treatment,2024-11-20,2024-11-24
10859,2,12157,control,2024-11-20,2024-11-23
10860,2,34065,treatment,2024-11-20,2024-11-25
10861,2,1752,control,2024-11-20,2024-11-26
10862,2,18368,treatment,2024-11-20,2024-11-21
10863,2,32889,control,2024-11-20,2024-11-22
10864,2,12331,treatment,2024-11-20,2024-11-21
10865,2,35876,control,2024-11-20,2024-11-20
10866,2,25592,treatment,2024-11-20,2024-11-22
10867,2,25612,control,2024-11-20,2024-11-25
10868,2,17179,treatment,2024-11-20,2024-11-23
10869,2,25249,control,2024-11-20,2024-11-23
10870,2,32804,treatment,2024-11-20,2024-11-26
10871,2,16071,control,2024-11-20,2024-11-21
10872,2,30607,treatment,2024-11-20,2024-11-20
10873,2,26789,control,2024-11-20,2024-11-21
10874,2,36468,treatment,2024-11-20,2024-11-20
10875,2,33605,control,2024-11-20,2024-11-21
10876,2,31552,treatment,2024-11-20,2024-11-20
10877,2,24931,control,2024-11-20,2024-11-23
10878,2,24730,treatment,2024-11-20,2024-11-22
10879,2,14365,control,2024-11-20,2024-11-25
10880,2,11358,treatment,2024-11-20,2024-11-25
10881,2,543,control,2024-11-20,2024-11-26
10882,2,14275,treatment,2024-11-20,2024-11-22
10883,2,40764,control,2024-11-20,2024-11-25
10884,2,10415,treatment,2024-11-20,2024-11-26
10885,2,20158,control,2024-11-20,2024-11-22
10886,2,21621,treatment,2024-11-20,2024-11-22
10887,2,15173,control,2024-11-20,2024-11-20
10888,2,31253,treatment,2024-11-20,2024-11-23
10889,2,36648,control,2024-11-20,2024-11-20
10890,2,12905,treatment,2024-11-20,2024-11-26
10891,2,13759,control,2024-11-20,2024-11-26
10892,2,41345,treatment,2024-11-20,2024-11-23
10893,2,37242,control,2024-11-20,2024-11-22
10894,2,20737,treatment,2024-11-20,2024-11-26
10895,2,9259,control,2024-11-20,2024-11-22
10896,2,37486,treatment,2024-11-20,2024-11-21
10897,2,33072,control,2024-11-20,2024-11-24
10898,2,7182,treatment,2024-11-20,2024-11-22
10899,2,24383,control,2024-11-20,2024-11-20
10900,2,37812,treatment,2024-11-20,2024-11-22
10901,2,41740,control,2024-11-20,2024-11-26
10902,2,5541,treatment,2024-11-20,2024-11-26
10903,2,17229,control,2024-11-20,2024-11-23
10904,2,5785,treatment,2024-11-20,2024-11-25
10905,2,19033,control,2024-11-20,2024-11-22
10906,2,37556,treatment,2024-11-20,2024-11-21
10907,2,24270,control,2024-11-20,2024-11-23
10908,2,25290,treatment,2024-11-20,2024-11-22
10909,2,29046,control,2024-11-20,2024-11-26
10910,2,31686,treatment,2024-11-20,2024-11-25
10911,2,2902,control,2024-11-20,2024-11-25
10912,2,13403,treatment,2024-11-20,2024-11-25
10913,2,18574,control,2024-11-20,2024-11-21
10914,2,32121,treatment,2024-11-20,2024-11-22
10915,2,42899,control,2024-11-20,2024-11-21
10916,2,34946,treatment,2024-11-20,2024-11-26
10917,2,4402,control,2024-11-20,2024-11-25
10918,2,24986,treatment,2024-11-20,2024-11-23
10919,2,469,control,2024-11-20,2024-11-20
10920,2,35005,treatment,2024-11-20,2024-11-21
10921,2,12521,control,2024-11-20,2024-11-21
10922,2,27055,treatment,2024-11-20,2024-11-25
10923,2,1491,control,2024-11-20,2024-11-24
10924,2,33264,treatment,2024-11-20,2024-11-24
10925,2,8710,control,2024-11-20,2024-11-24
10926,2,32376,treatment,2024-11-20,2024-11-24
10927,2,2235,control,2024-11-20,2024-11-24
10928,2,19131,treatment,2024-11-20,2024-11-24
10929,2,5016,control,2024-11-20,2024-11-22
10930,2,14574,treatment,2024-11-20,2024-11-26
10931,2,16146,control,2024-11-20,2024-11-24
10932,2,1531,treatment,2024-11-20,2024-11-22
10933,2,28056,control,2024-11-20,2024-11-25
10934,2,12424,treatment,2024-11-20,2024-11-25
10935,2,42307,control,2024-11-20,2024-11-23
10936,2,27827,treatment,2024-11-20,2024-11-24
10937,2,12076,control,2024-11-20,2024-11-25
10938,2,25997,treatment,2024-11-20,2024-11-23
10939,2,3739,control,2024-11-20,2024-11-26
10940,2,36944,treatment,2024-11-20,2024-11-21
10941,2,26968,control,2024-11-20,2024-11-21
10942,2,39327,treatment,2024-11-20,2024-11-23
10943,2,27259,control,2024-11-20,2024-11-23
10944,2,5946,treatment,2024-11-20,2024-11-20
10945,2,7858,control,2024-11-20,2024-11-22
10946,2,20331,treatment,2024-11-20,2024-11-23
10947,2,8586,control,2024-11-20,2024-11-26
10948,2,4802,treatment,2024-11-20,2024-11-20
10949,2,7381,control,2024-11-20,2024-11-25
10950,2,41372,treatment,2024-11-20,2024-11-25
10951,2,16868,control,2024-11-20,2024-11-26
10952,2,26184,treatment,2024-11-20,2024-11-22
10953,2,35013,control,2024-11-20,2024-11-24
10954,2,38684,treatment,2024-11-20,2024-11-25
10955,2,18320,control,2024-11-20,2024-11-24
10956,2,24904,treatment,2024-11-20,2024-11-24
10957,2,9417,control,2024-11-20,2024-11-25
10958,2,26231,treatment,2024-11-20,2024-11-20
10959,2,1250,control,2024-11-20,2024-11-26
10960,2,33052,treatment,2024-11-20,2024-11-21
10961,2,14011,control,2024-11-20,2024-11-24
10962,2,35475,treatment,2024-11-20,2024-11-20
10963,2,8162,control,2024-11-20,2024-11-25
10964,2,20335,treatment,2024-11-20,2024-11-20
10965,2,37757,control,2024-11-20,2024-11-21
10966,2,22915,treatment,2024-11-20,2024-11-25
10967,2,8751,control,2024-11-20,2024-11-26
10968,2,1873,treatment,2024-11-20,2024-11-20
10969,2,42455,control,2024-11-20,2024-11-22
10970,2,30479,treatment,2024-11-20,2024-11-23
10971,2,33351,control,2024-11-20,2024-11-26
10972,2,22538,treatment,2024-11-20,2024-11-21
10973,2,21638,control,2024-11-20,2024-11-20
10974,2,8249,treatment,2024-11-20,2024-11-26
10975,2,10497,control,2024-11-20,2024-11-26
10976,2,33676,treatment,2024-11-20,2024-11-25
10977,2,23844,control,2024-11-20,2024-11-26
10978,2,42123,treatment,2024-11-20,2024-11-26
10979,2,39134,control,2024-11-20,2024-11-26
10980,2,1264,treatment,2024-11-20,2024-11-24
10981,2,12903,control,2024-11-20,2024-11-22
10982,2,36924,treatment,2024-11-20,2024-11-21
10983,2,38126,control,2024-11-20,2024-11-21
10984,2,30073,treatment,2024-11-20,2024-11-22
10985,2,37956,control,2024-11-20,2024-11-24
10986,2,13556,treatment,2024-11-20,2024-11-20
10987,2,17923,control,2024-11-20,2024-11-26
10988,2,14527,treatment,2024-11-20,2024-11-25
10989,2,42286,control,2024-11-20,2024-11-24
10990,2,13834,treatment,2024-11-20,2024-11-22
10991,2,30481,control,2024-11-20,2024-11-21
10992,2,17992,treatment,2024-11-20,2024-11-24
10993,2,1698,control,2024-11-20,2024-11-23
10994,2,42982,treatment,2024-11-20,2024-11-23
10995,2,16914,control,2024-11-20,2024-11-20
10996,2,31820,treatment,2024-11-20,2024-11-23
10997,2,20580,control,2024-11-20,2024-11-22
10998,2,10117,treatment,2024-11-20,2024-11-20
10999,2,36998,control,2024-11-20,2024-11-21
11000,2,10885,treatment,2024-11-20,2024-11-20
11001,2,8289,control,2024-11-20,2024-11-21
11002,2,7925,treatment,2024-11-20,2024-11-26
11003,2,1350,control,2024-11-20,2024-11-21
11004,2,7421,treatment,2024-11-20,2024-11-21
11005,2,17668,control,2024-11-20,2024-11-24
11006,2,8211,treatment,2024-11-20,2024-11-25
11007,2,19565,control,2024-11-20,2024-11-22
11008,2,33223,treatment,2024-11-20,2024-11-23
11009,2,35477,control,2024-11-20,2024-11-26
11010,2,26078,treatment,2024-11-20,2024-11-26
11011,2,20629,control,2024-11-20,2024-11-21
11012,2,22716,treatment,2024-11-20,2024-11-20
11013,2,18120,control,2024-11-20,2024-11-23
11014,2,30085,treatment,2024-11-20,2024-11-25
11015,2,6552,control,2024-11-20,2024-11-22
11016,2,35735,treatment,2024-11-20,2024-11-26
11017,2,348,control,2024-11-20,2024-11-20
11018,2,34125,treatment,2024-11-20,2024-11-23
11019,2,5225,control,2024-11-20,2024-11-23
11020,2,5897,treatment,2024-11-20,2024-11-22
11021,2,15947,control,2024-11-20,2024-11-21
11022,2,11667,treatment,2024-11-20,2024-11-21
11023,2,11470,control,2024-11-20,2024-11-21
11024,2,19917,treatment,2024-11-20,2024-11-22
11025,2,16875,control,2024-11-20,2024-11-25
11026,2,22044,treatment,2024-11-20,2024-11-26
11027,2,3494,control,2024-11-20,2024-11-22
11028,2,20874,treatment,2024-11-20,2024-11-26
11029,2,11013,control,2024-11-20,2024-11-26
11030,2,41989,treatment,2024-11-20,2024-11-20
11031,2,16714,control,2024-11-20,2024-11-21
11032,2,22984,treatment,2024-11-20,2024-11-22
11033,2,32761,control,2024-11-20,2024-11-22
11034,2,30518,treatment,2024-11-20,2024-11-21
11035,2,7085,control,2024-11-20,2024-11-25
11036,2,11080,treatment,2024-11-20,2024-11-24
11037,2,25354,control,2024-11-20,2024-11-20
11038,2,34451,treatment,2024-11-20,2024-11-24
11039,2,34627,control,2024-11-20,2024-11-24
11040,2,40462,treatment,2024-11-20,2024-11-22
11041,2,5825,control,2024-11-20,2024-11-21
11042,2,41760,treatment,2024-11-20,2024-11-21
11043,2,37578,control,2024-11-20,2024-11-26
11044,2,27283,treatment,2024-11-20,2024-11-21
11045,2,8608,control,2024-11-20,2024-11-21
11046,2,1378,treatment,2024-11-20,2024-11-22
11047,2,8288,control,2024-11-20,2024-11-21
11048,2,8528,treatment,2024-11-20,2024-11-24
11049,2,39450,control,2024-11-20,2024-11-20
11050,2,35008,treatment,2024-11-20,2024-11-21
11051,2,39093,control,2024-11-20,2024-11-22
11052,2,5337,treatment,2024-11-20,2024-11-22
11053,2,9468,control,2024-11-20,2024-11-21
11054,2,17985,treatment,2024-11-20,2024-11-22
11055,2,21613,control,2024-11-20,2024-11-23
11056,2,36667,treatment,2024-11-20,2024-11-24
11057,2,8414,control,2024-11-20,2024-11-23
11058,2,11371,treatment,2024-11-20,2024-11-24
11059,2,24324,control,2024-11-20,2024-11-23
11060,2,11808,treatment,2024-11-20,2024-11-23
11061,2,38516,control,2024-11-20,2024-11-21
11062,2,22587,treatment,2024-11-20,2024-11-24
11063,2,16583,control,2024-11-20,2024-11-25
11064,2,21599,treatment,2024-11-20,2024-11-20
11065,2,12859,control,2024-11-20,2024-11-23
11066,2,32720,treatment,2024-11-20,2024-11-22
11067,2,22633,control,2024-11-20,2024-11-21
11068,2,21270,treatment,2024-11-20,2024-11-21
11069,2,11796,control,2024-11-20,2024-11-24
11070,2,42810,treatment,2024-11-20,2024-11-22
11071,2,37668,control,2024-11-20,2024-11-22
11072,2,25118,treatment,2024-11-20,2024-11-26
11073,2,35387,control,2024-11-20,2024-11-22
11074,2,20062,treatment,2024-11-20,2024-11-22
11075,2,35505,control,2024-11-20,2024-11-21
11076,2,5673,treatment,2024-11-20,2024-11-20
11077,2,24549,control,2024-11-20,2024-11-22
11078,2,31215,treatment,2024-11-20,2024-11-23
11079,2,23342,control,2024-11-20,2024-11-25
11080,2,40138,treatment,2024-11-20,2024-11-26
11081,2,17400,control,2024-11-20,2024-11-26
11082,2,17599,treatment,2024-11-20,2024-11-26
11083,2,13257,control,2024-11-20,2024-11-26
11084,2,38450,treatment,2024-11-20,2024-11-23
11085,2,20962,control,2024-11-20,2024-11-20
11086,2,19955,treatment,2024-11-20,2024-11-26
11087,2,8738,control,2024-11-20,2024-11-26
11088,2,14839,treatment,2024-11-20,2024-11-21
11089,2,1780,control,2024-11-20,2024-11-24
11090,2,42796,treatment,2024-11-20,2024-11-21
11091,2,37074,control,2024-11-20,2024-11-22
11092,2,4768,treatment,2024-11-20,2024-11-23
11093,2,29873,control,2024-11-20,2024-11-26
11094,2,12578,treatment,2024-11-20,2024-11-25
11095,2,31093,control,2024-11-20,2024-11-21
11096,2,30031,treatment,2024-11-20,2024-11-22
11097,2,36628,control,2024-11-20,2024-11-23
11098,2,3549,treatment,2024-11-20,2024-11-26
11099,2,40670,control,2024-11-20,2024-11-22
11100,2,1749,treatment,2024-11-20,2024-11-23
11101,2,31079,control,2024-11-20,2024-11-22
11102,2,2116,treatment,2024-11-20,2024-11-23
11103,2,26148,control,2024-11-20,2024-11-24
11104,2,4975,treatment,2024-11-20,2024-11-26
11105,2,3567,control,2024-11-20,2024-11-26
11106,2,35511,treatment,2024-11-20,2024-11-25
11107,2,28604,control,2024-11-20,2024-11-20
11108,2,26451,treatment,2024-11-20,2024-11-23
11109,2,15443,control,2024-11-20,2024-11-22
11110,2,5287,treatment,2024-11-20,2024-11-24
11111,2,39263,control,2024-11-20,2024-11-25
11112,2,17849,treatment,2024-11-20,2024-11-20
11113,2,38220,control,2024-11-20,2024-11-23
11114,2,12447,treatment,2024-11-20,2024-11-20
11115,2,31396,control,2024-11-20,2024-11-21
11116,2,769,treatment,2024-11-20,2024-11-26
11117,2,36084,control,2024-11-20,2024-11-23
11118,2,30966,treatment,2024-11-20,2024-11-24
11119,2,22425,control,2024-11-20,2024-11-26
11120,2,11898,treatment,2024-11-20,2024-11-20
11121,2,1721,control,2024-11-20,2024-11-23
11122,2,28759,treatment,2024-11-20,2024-11-23
11123,2,7756,control,2024-11-20,2024-11-25
11124,2,41773,treatment,2024-11-20,2024-11-26
