order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
39701,24591,106,1,33.94,3.39,30.55
39702,24591,243,1,30.33,3.03,27.3
39703,24591,356,1,95.13,9.51,85.62
39704,24592,431,1,71.53,7.15,64.38
39705,24592,241,1,36.78,3.68,33.1
39706,24593,404,2,28.58,0.0,57.16
39707,24594,27,1,50.05,0.0,50.05
39708,24594,385,1,58.01,0.0,58.01
39709,24595,195,1,83.6,0.0,83.6
39710,24595,182,1,29.43,0.0,29.43
39711,24596,116,1,25.51,0.0,25.51
39712,24597,257,1,23.81,0.0,23.81
39713,24597,415,1,92.83,0.0,92.83
39714,24598,307,1,34.08,0.0,34.08
39715,24599,268,2,25.99,5.2,46.78
39716,24599,414,2,29.02,5.8,52.24
39717,24600,441,1,24.76,2.48,22.28
39718,24601,292,1,22.18,2.22,19.96
39719,24602,15,1,37.58,0.0,37.58
39720,24603,197,1,50.58,0.0,50.58
39721,24604,76,1,73.45,7.35,66.1
39722,24605,379,1,89.44,0.0,89.44
39723,24606,224,1,41.74,4.17,37.57
39724,24606,98,1,41.21,4.12,37.09
39725,24607,309,1,76.43,0.0,76.43
39726,24608,43,1,55.12,0.0,55.12
39727,24609,187,1,11.92,0.0,11.92
39728,24610,146,1,11.32,0.0,11.32
39729,24611,202,1,36.43,0.0,36.43
39730,24612,458,1,44.39,0.0,44.39
39731,24613,279,1,64.01,0.0,64.01
39732,24613,41,2,55.05,0.0,110.1
39733,24614,29,1,16.21,1.62,14.59
39734,24615,66,1,34.31,0.0,34.31
39735,24615,35,1,82.17,0.0,82.17
39736,24616,18,2,9.06,0.0,18.12
39737,24617,244,1,32.19,3.22,28.97
39738,24617,197,1,50.58,5.06,45.52
39739,24618,8,1,13.3,1.33,11.97
39740,24619,1,1,81.65,8.17,73.48
39741,24620,171,1,21.2,0.0,21.2
39742,24621,128,1,18.81,0.0,18.81
39743,24621,99,1,13.31,0.0,13.31
39744,24622,324,1,18.0,1.8,16.2
39745,24622,112,1,13.43,1.34,12.09
39746,24623,15,1,37.58,0.0,37.58
39747,24623,420,1,130.98,0.0,130.98
39748,24624,285,1,43.47,0.0,43.47
39749,24625,128,1,18.81,0.0,18.81
39750,24626,62,1,139.5,13.95,125.55
39751,24626,133,1,33.95,3.4,30.55
39752,24626,143,1,35.42,3.54,31.88
39753,24627,46,1,35.41,0.0,35.41
39754,24627,16,1,61.7,0.0,61.7
39755,24627,110,1,45.46,0.0,45.46
39756,24628,454,1,30.94,3.09,27.85
39757,24629,91,1,20.86,0.0,20.86
39758,24630,386,1,11.19,0.0,11.19
39759,24630,90,1,28.17,0.0,28.17
39760,24631,83,2,44.85,0.0,89.7
39761,24631,360,2,40.25,0.0,80.5
39762,24632,251,1,30.42,3.04,27.38
39763,24633,381,1,54.12,5.41,48.71
39764,24634,45,1,7.95,0.0,7.95
39765,24635,275,1,43.91,0.0,43.91
39766,24636,182,1,29.43,0.0,29.43
39767,24636,5,1,106.59,0.0,106.59
39768,24637,165,1,41.73,0.0,41.73
39769,24637,439,1,10.65,0.0,10.65
39770,24638,41,1,55.05,5.5,49.55
39771,24639,355,1,39.7,0.0,39.7
39772,24640,262,1,39.79,0.0,39.79
39773,24641,104,1,7.47,0.0,7.47
39774,24641,300,1,43.46,0.0,43.46
39775,24641,202,1,36.43,0.0,36.43
39776,24642,343,1,81.92,8.19,73.73
39777,24643,176,2,19.28,0.0,38.56
39778,24643,174,1,25.81,0.0,25.81
39779,24643,389,1,64.86,0.0,64.86
39780,24644,90,1,28.17,0.0,28.17
39781,24645,471,1,74.14,7.41,66.73
39782,24645,185,2,172.13,34.43,309.83
39783,24646,356,2,95.13,19.03,171.23
39784,24647,234,1,18.73,1.87,16.86
39785,24648,338,1,36.4,3.64,32.76
39786,24649,283,2,54.99,0.0,109.98
39787,24649,94,1,20.04,0.0,20.04
39788,24650,252,1,39.59,0.0,39.59
39789,24650,416,1,34.79,0.0,34.79
39790,24651,195,1,83.6,8.36,75.24
39791,24652,62,1,139.5,0.0,139.5
39792,24653,80,1,16.84,0.0,16.84
39793,24654,446,1,236.5,23.65,212.85
39794,24655,346,1,14.05,1.41,12.64
39795,24655,68,1,13.93,1.39,12.54
39796,24656,16,1,61.7,0.0,61.7
39797,24656,43,1,55.12,0.0,55.12
39798,24657,149,2,31.9,0.0,63.8
39799,24657,355,1,39.7,0.0,39.7
39800,24658,183,1,117.99,0.0,117.99
39801,24658,461,1,65.61,0.0,65.61
39802,24659,262,1,39.79,0.0,39.79
39803,24660,441,1,24.76,2.48,22.28
39804,24661,326,1,21.54,0.0,21.54
39805,24662,241,1,36.78,0.0,36.78
39806,24663,99,1,13.31,1.33,11.98
39807,24663,85,1,79.84,7.98,71.86
39808,24664,479,1,14.2,1.42,12.78
39809,24665,414,1,29.02,2.9,26.12
39810,24666,196,1,104.48,10.45,94.03
39811,24667,467,1,44.36,0.0,44.36
39812,24668,296,2,34.53,0.0,69.06
39813,24669,410,1,16.19,1.62,14.57
39814,24670,76,1,73.45,7.35,66.1
39815,24671,135,1,33.49,0.0,33.49
39816,24672,445,1,16.63,0.0,16.63
39817,24672,197,1,50.58,0.0,50.58
39818,24673,225,1,24.91,0.0,24.91
39819,24674,229,1,5.99,0.0,5.99
39820,24674,73,1,45.29,0.0,45.29
39821,24675,78,2,75.24,0.0,150.48
39822,24676,264,1,44.68,4.47,40.21
39823,24676,143,1,35.42,3.54,31.88
39824,24677,352,1,27.57,0.0,27.57
39825,24677,116,1,25.51,0.0,25.51
39826,24678,260,1,47.98,4.8,43.18
39827,24678,142,1,31.6,3.16,28.44
39828,24679,70,2,18.23,0.0,36.46
39829,24680,78,1,75.24,7.52,67.72
39830,24680,325,1,16.65,1.67,14.98
39831,24681,91,1,20.86,0.0,20.86
39832,24681,407,2,30.61,0.0,61.22
39833,24681,310,1,85.64,0.0,85.64
39834,24682,276,1,61.16,0.0,61.16
39835,24682,226,1,43.32,0.0,43.32
39836,24683,320,1,15.43,0.0,15.43
39837,24683,33,1,170.55,0.0,170.55
39838,24684,69,1,29.35,0.0,29.35
39839,24685,365,1,23.89,2.39,21.5
39840,24685,379,1,89.44,8.94,80.5
39841,24686,120,1,152.03,0.0,152.03
39842,24687,136,1,43.35,0.0,43.35
39843,24688,20,1,73.8,7.38,66.42
39844,24688,173,1,34.15,3.42,30.73
39845,24689,118,1,144.01,0.0,144.01
39846,24690,208,1,27.5,0.0,27.5
39847,24690,443,1,9.92,0.0,9.92
39848,24690,299,1,54.37,0.0,54.37
39849,24691,499,1,95.58,0.0,95.58
39850,24691,103,1,6.09,0.0,6.09
39851,24692,474,1,155.56,15.56,140.0
39852,24692,355,1,39.7,3.97,35.73
39853,24693,405,1,26.68,0.0,26.68
39854,24693,241,1,36.78,0.0,36.78
39855,24694,237,1,199.21,19.92,179.29
39856,24695,496,1,7.78,0.0,7.78
39857,24695,310,1,85.64,0.0,85.64
39858,24696,250,2,26.41,5.28,47.54
39859,24696,398,1,43.89,4.39,39.5
39860,24697,312,1,22.19,0.0,22.19
39861,24698,486,1,18.73,0.0,18.73
39862,24699,441,1,24.76,2.48,22.28
39863,24700,5,1,106.59,10.66,95.93
39864,24700,223,1,86.51,8.65,77.86
39865,24701,310,1,85.64,8.56,77.08
39866,24701,488,1,205.47,20.55,184.92
39867,24702,444,1,15.06,0.0,15.06
39868,24702,147,1,23.91,0.0,23.91
39869,24703,21,1,85.64,0.0,85.64
39870,24703,18,1,9.06,0.0,9.06
39871,24704,215,1,53.07,5.31,47.76
39872,24704,406,1,136.6,13.66,122.94
39873,24704,479,1,14.2,1.42,12.78
39874,24705,356,1,95.13,0.0,95.13
39875,24705,247,1,18.29,0.0,18.29
39876,24706,14,1,41.37,0.0,41.37
39877,24707,279,1,64.01,0.0,64.01
39878,24708,492,1,28.54,0.0,28.54
39879,24709,29,1,16.21,0.0,16.21
39880,24710,438,1,5.99,0.6,5.39
39881,24711,452,1,30.16,0.0,30.16
39882,24711,478,1,108.63,0.0,108.63
39883,24712,62,1,139.5,0.0,139.5
39884,24712,178,1,48.57,0.0,48.57
39885,24713,368,1,55.85,0.0,55.85
39886,24714,324,1,18.0,0.0,18.0
39887,24714,47,1,21.22,0.0,21.22
39888,24714,20,2,73.8,0.0,147.6
39889,24714,292,1,22.18,0.0,22.18
39890,24715,180,1,45.23,4.52,40.71
39891,24716,201,1,16.55,1.66,14.89
39892,24717,408,1,27.25,2.73,24.52
39893,24718,281,2,18.48,0.0,36.96
39894,24718,307,1,34.08,0.0,34.08
39895,24719,444,2,15.06,0.0,30.12
39896,24720,275,1,43.91,0.0,43.91
39897,24720,201,1,16.55,0.0,16.55
39898,24721,62,1,139.5,0.0,139.5
39899,24721,297,1,26.6,0.0,26.6
39900,24722,330,1,12.26,0.0,12.26
39901,24722,174,1,25.81,0.0,25.81
39902,24723,226,1,43.32,0.0,43.32
39903,24724,260,2,47.98,0.0,95.96
39904,24724,402,1,18.18,0.0,18.18
39905,24725,1,1,81.65,8.17,73.48
39906,24725,218,2,70.26,14.05,126.47
39907,24726,439,1,10.65,0.0,10.65
39908,24726,3,2,10.0,0.0,20.0
39909,24727,62,1,139.5,13.95,125.55
39910,24728,212,1,84.12,0.0,84.12
39911,24728,435,1,36.18,0.0,36.18
39912,24728,23,1,7.48,0.0,7.48
39913,24729,379,1,89.44,0.0,89.44
39914,24730,21,1,85.64,0.0,85.64
39915,24731,232,1,48.52,4.85,43.67
39916,24732,70,1,18.23,0.0,18.23
39917,24732,231,1,47.53,0.0,47.53
39918,24733,297,1,26.6,0.0,26.6
39919,24734,247,1,18.29,0.0,18.29
39920,24734,176,1,19.28,0.0,19.28
39921,24735,177,1,16.61,0.0,16.61
39922,24736,221,2,67.3,13.46,121.14
39923,24737,449,1,24.76,0.0,24.76
39924,24738,471,1,74.14,0.0,74.14
39925,24738,61,2,31.07,0.0,62.14
39926,24738,90,1,28.17,0.0,28.17
39927,24739,197,1,50.58,0.0,50.58
39928,24739,235,1,99.13,0.0,99.13
39929,24739,344,1,19.78,0.0,19.78
39930,24740,228,1,44.98,4.5,40.48
39931,24740,242,1,14.85,1.49,13.36
39932,24740,200,1,25.68,2.57,23.11
39933,24741,89,1,39.4,0.0,39.4
39934,24741,172,1,23.89,0.0,23.89
39935,24742,33,1,170.55,0.0,170.55
39936,24742,243,1,30.33,0.0,30.33
39937,24743,459,1,46.25,0.0,46.25
39938,24744,208,1,27.5,2.75,24.75
39939,24744,7,1,61.18,6.12,55.06
39940,24745,408,1,27.25,2.73,24.52
39941,24746,435,1,36.18,0.0,36.18
39942,24746,54,1,33.44,0.0,33.44
39943,24747,321,1,72.18,7.22,64.96
39944,24747,162,1,13.61,1.36,12.25
39945,24747,461,1,65.61,6.56,59.05
39946,24748,409,1,6.18,0.0,6.18
39947,24749,2,1,5.99,0.0,5.99
39948,24750,324,1,18.0,1.8,16.2
39949,24751,35,1,82.17,0.0,82.17
39950,24751,344,1,19.78,0.0,19.78
39951,24752,175,1,76.67,0.0,76.67
39952,24753,315,1,33.08,0.0,33.08
39953,24754,204,1,28.99,0.0,28.99
39954,24755,152,1,59.11,5.91,53.2
39955,24756,357,2,313.37,62.67,564.07
39956,24756,259,1,47.23,4.72,42.51
39957,24757,447,1,139.97,0.0,139.97
39958,24758,252,2,39.59,7.92,71.26
39959,24758,237,1,199.21,19.92,179.29
39960,24758,143,1,35.42,3.54,31.88
39961,24759,89,1,39.4,0.0,39.4
39962,24760,134,1,41.38,4.14,37.24
39963,24761,435,1,36.18,0.0,36.18
39964,24761,363,1,34.8,0.0,34.8
39965,24762,432,1,41.19,0.0,41.19
39966,24763,338,1,36.4,3.64,32.76
39967,24764,465,1,11.01,1.1,9.91
39968,24764,307,1,34.08,3.41,30.67
39969,24765,384,2,13.77,2.75,24.79
39970,24766,125,1,44.36,0.0,44.36
39971,24766,149,1,31.9,0.0,31.9
39972,24767,329,1,46.99,0.0,46.99
39973,24767,437,1,107.59,0.0,107.59
39974,24768,217,1,30.87,3.09,27.78
39975,24768,210,1,33.28,3.33,29.95
39976,24769,257,1,23.81,0.0,23.81
39977,24770,411,1,26.83,0.0,26.83
39978,24770,327,1,51.11,0.0,51.11
39979,24771,436,2,33.15,0.0,66.3
39980,24772,378,1,72.16,0.0,72.16
39981,24773,251,1,30.42,3.04,27.38
39982,24773,234,1,18.73,1.87,16.86
39983,24774,14,1,41.37,0.0,41.37
39984,24775,396,1,82.02,0.0,82.02
39985,24775,218,2,70.26,0.0,140.52
39986,24776,11,1,34.7,0.0,34.7
39987,24777,409,1,6.18,0.0,6.18
39988,24777,309,2,76.43,0.0,152.86
39989,24778,137,1,46.52,4.65,41.87
39990,24778,474,2,155.56,31.11,280.01
39991,24779,43,1,55.12,0.0,55.12
39992,24779,208,1,27.5,0.0,27.5
39993,24780,323,1,35.93,0.0,35.93
39994,24781,89,1,39.4,0.0,39.4
39995,24782,249,1,34.05,3.4,30.65
39996,24782,23,1,7.48,0.75,6.73
39997,24783,439,2,10.65,0.0,21.3
39998,24784,289,1,44.84,0.0,44.84
39999,24785,370,1,20.56,2.06,18.5
40000,24785,171,1,21.2,2.12,19.08
40001,24785,333,1,234.18,23.42,210.76
40002,24786,437,1,107.59,0.0,107.59
40003,24786,83,1,44.85,0.0,44.85
40004,24787,410,1,16.19,1.62,14.57
40005,24787,170,1,17.01,1.7,15.31
40006,24787,251,1,30.42,3.04,27.38
40007,24788,96,1,24.01,0.0,24.01
40008,24788,328,1,15.42,0.0,15.42
40009,24789,211,1,47.4,0.0,47.4
40010,24790,329,2,46.99,0.0,93.98
40011,24791,453,1,14.91,0.0,14.91
40012,24792,234,1,18.73,1.87,16.86
40013,24793,27,1,50.05,0.0,50.05
40014,24794,402,1,18.18,0.0,18.18
40015,24794,42,2,59.86,0.0,119.72
40016,24795,441,1,24.76,2.48,22.28
40017,24795,24,1,35.85,3.59,32.26
40018,24796,225,1,24.91,0.0,24.91
40019,24796,345,1,31.56,0.0,31.56
40020,24797,371,1,33.34,0.0,33.34
40021,24798,468,1,54.08,0.0,54.08
40022,24798,63,1,67.72,0.0,67.72
40023,24799,492,2,28.54,0.0,57.08
40024,24799,135,1,33.49,0.0,33.49
40025,24799,333,1,234.18,0.0,234.18
40026,24800,384,1,13.77,0.0,13.77
40027,24800,483,1,30.51,0.0,30.51
40028,24800,499,1,95.58,0.0,95.58
40029,24801,385,1,58.01,0.0,58.01
40030,24802,15,2,37.58,0.0,75.16
40031,24803,184,1,20.13,0.0,20.13
40032,24803,205,1,149.27,0.0,149.27
40033,24804,134,1,41.38,0.0,41.38
40034,24805,424,2,33.5,0.0,67.0
40035,24805,427,2,24.35,0.0,48.7
40036,24806,231,1,47.53,0.0,47.53
40037,24806,446,1,236.5,0.0,236.5
40038,24807,413,1,100.02,0.0,100.02
40039,24808,221,1,67.3,0.0,67.3
40040,24809,352,1,27.57,0.0,27.57
40041,24810,404,1,28.58,2.86,25.72
40042,24810,411,1,26.83,2.68,24.15
40043,24811,248,1,69.37,0.0,69.37
40044,24812,469,1,29.58,0.0,29.58
40045,24813,89,1,39.4,0.0,39.4
40046,24814,363,1,34.8,0.0,34.8
40047,24815,477,1,15.78,0.0,15.78
40048,24816,50,1,132.05,0.0,132.05
40049,24816,200,1,25.68,0.0,25.68
40050,24816,300,1,43.46,0.0,43.46
40051,24817,88,1,25.65,2.56,23.09
40052,24817,408,1,27.25,2.73,24.52
40053,24818,356,1,95.13,9.51,85.62
40054,24818,232,1,48.52,4.85,43.67
40055,24819,418,2,30.84,6.17,55.51
40056,24820,188,1,35.02,0.0,35.02
40057,24821,59,2,11.68,0.0,23.36
40058,24822,392,1,13.17,1.32,11.85
40059,24822,389,1,64.86,6.49,58.37
40060,24822,209,1,35.18,3.52,31.66
40061,24823,76,2,73.45,0.0,146.9
40062,24823,203,1,20.96,0.0,20.96
40063,24824,476,2,12.4,2.48,22.32
40064,24825,371,1,33.34,0.0,33.34
40065,24825,163,2,12.97,0.0,25.94
40066,24826,69,1,29.35,0.0,29.35
40067,24826,81,1,13.92,0.0,13.92
40068,24826,122,2,134.69,0.0,269.38
40069,24827,350,1,28.29,0.0,28.29
40070,24827,386,1,11.19,0.0,11.19
40071,24827,283,1,54.99,0.0,54.99
40072,24828,211,1,47.4,0.0,47.4
40073,24829,363,2,34.8,0.0,69.6
40074,24830,13,1,28.5,0.0,28.5
40075,24831,153,1,34.83,0.0,34.83
40076,24832,266,2,10.77,0.0,21.54
40077,24833,294,1,14.35,1.44,12.91
40078,24833,350,1,28.29,2.83,25.46
40079,24833,226,1,43.32,4.33,38.99
40080,24834,329,1,46.99,0.0,46.99
40081,24835,297,1,26.6,0.0,26.6
40082,24835,369,1,26.54,0.0,26.54
40083,24836,250,2,26.41,0.0,52.82
40084,24837,2,1,5.99,0.0,5.99
40085,24838,53,1,97.56,0.0,97.56
40086,24839,62,1,139.5,0.0,139.5
40087,24840,215,1,53.07,0.0,53.07
40088,24840,422,1,6.68,0.0,6.68
40089,24841,259,1,47.23,0.0,47.23
40090,24841,255,1,14.39,0.0,14.39
40091,24842,450,2,13.21,0.0,26.42
40092,24842,154,1,7.29,0.0,7.29
40093,24843,456,1,18.0,1.8,16.2
40094,24843,306,2,5.99,1.2,10.78
40095,24844,286,1,56.6,0.0,56.6
40096,24844,283,1,54.99,0.0,54.99
40097,24845,444,1,15.06,1.51,13.55
40098,24846,177,1,16.61,0.0,16.61
40099,24847,25,1,69.73,6.97,62.76
40100,24848,300,1,43.46,4.35,39.11
40101,24848,327,1,51.11,5.11,46.0
40102,24849,178,1,48.57,0.0,48.57
40103,24849,462,1,17.46,0.0,17.46
40104,24849,63,1,67.72,0.0,67.72
40105,24850,469,1,29.58,2.96,26.62
40106,24850,448,1,23.82,2.38,21.44
40107,24850,202,1,36.43,3.64,32.79
40108,24851,403,2,27.42,0.0,54.84
40109,24851,41,1,55.05,0.0,55.05
40110,24852,273,1,94.81,9.48,85.33
40111,24853,355,1,39.7,0.0,39.7
40112,24853,301,1,42.64,0.0,42.64
40113,24853,46,1,35.41,0.0,35.41
40114,24854,67,1,28.15,0.0,28.15
40115,24855,87,1,12.24,0.0,12.24
40116,24856,270,1,66.45,0.0,66.45
40117,24856,60,1,31.79,0.0,31.79
40118,24857,241,1,36.78,0.0,36.78
40119,24857,87,1,12.24,0.0,12.24
40120,24858,277,1,36.49,3.65,32.84
40121,24859,430,1,38.37,3.84,34.53
40122,24859,249,1,34.05,3.4,30.65
40123,24860,65,1,40.41,0.0,40.41
40124,24860,368,1,55.85,0.0,55.85
40125,24861,166,1,89.65,8.97,80.68
40126,24861,100,1,22.53,2.25,20.28
40127,24862,5,1,106.59,10.66,95.93
40128,24862,219,1,66.21,6.62,59.59
40129,24863,376,1,117.14,0.0,117.14
40130,24863,319,1,56.94,0.0,56.94
40131,24864,192,1,51.65,0.0,51.65
40132,24864,101,1,104.61,0.0,104.61
40133,24865,161,1,70.68,7.07,63.61
40134,24865,395,1,35.28,3.53,31.75
40135,24866,452,1,30.16,3.02,27.14
40136,24866,492,1,28.54,2.85,25.69
40137,24867,428,1,74.83,0.0,74.83
40138,24868,398,1,43.89,4.39,39.5
40139,24869,469,1,29.58,0.0,29.58
40140,24869,165,1,41.73,0.0,41.73
40141,24870,417,1,34.12,0.0,34.12
40142,24870,308,1,32.99,0.0,32.99
40143,24871,7,1,61.18,0.0,61.18
40144,24871,188,1,35.02,0.0,35.02
40145,24872,161,1,70.68,7.07,63.61
40146,24873,423,1,21.44,2.14,19.3
40147,24874,191,1,45.5,4.55,40.95
40148,24874,372,1,62.55,6.25,56.3
40149,24874,128,1,18.81,1.88,16.93
40150,24875,132,1,68.5,6.85,61.65
40151,24876,71,1,12.18,0.0,12.18
40152,24876,84,1,92.75,0.0,92.75
40153,24877,245,1,11.11,0.0,11.11
40154,24878,242,1,14.85,1.49,13.36
40155,24879,165,1,41.73,0.0,41.73
40156,24879,77,1,77.28,0.0,77.28
40157,24880,363,1,34.8,0.0,34.8
40158,24881,481,1,22.44,0.0,22.44
40159,24881,83,1,44.85,0.0,44.85
40160,24882,241,1,36.78,0.0,36.78
40161,24883,101,1,104.61,0.0,104.61
40162,24883,362,1,46.81,0.0,46.81
40163,24884,150,1,41.39,0.0,41.39
40164,24885,465,1,11.01,1.1,9.91
40165,24886,143,1,35.42,0.0,35.42
40166,24886,260,2,47.98,0.0,95.96
40167,24886,143,1,35.42,0.0,35.42
40168,24887,161,1,70.68,0.0,70.68
40169,24887,434,1,57.87,0.0,57.87
40170,24888,13,1,28.5,2.85,25.65
40171,24888,412,1,19.13,1.91,17.22
40172,24889,341,1,105.98,10.6,95.38
40173,24889,205,1,149.27,14.93,134.34
40174,24889,153,1,34.83,3.48,31.35
40175,24890,340,1,29.28,0.0,29.28
40176,24890,114,1,18.13,0.0,18.13
40177,24891,316,1,72.89,7.29,65.6
40178,24892,241,1,36.78,0.0,36.78
40179,24893,170,1,17.01,0.0,17.01
40180,24894,439,1,10.65,1.07,9.58
40181,24894,81,1,13.92,1.39,12.53
40182,24895,283,1,54.99,0.0,54.99
40183,24895,494,1,5.99,0.0,5.99
40184,24895,117,1,103.75,0.0,103.75
40185,24896,246,1,26.99,2.7,24.29
40186,24897,402,1,18.18,0.0,18.18
40187,24898,152,2,59.11,0.0,118.22
40188,24898,395,2,35.28,0.0,70.56
40189,24899,462,1,17.46,1.75,15.71
40190,24900,199,1,7.35,0.0,7.35
40191,24900,105,1,33.9,0.0,33.9
40192,24901,83,1,44.85,0.0,44.85
40193,24901,362,1,46.81,0.0,46.81
40194,24902,454,1,30.94,0.0,30.94
40195,24903,459,1,46.25,4.62,41.63
40196,24904,34,1,138.12,0.0,138.12
40197,24904,5,1,106.59,0.0,106.59
40198,24905,352,2,27.57,0.0,55.14
40199,24905,121,1,34.07,0.0,34.07
40200,24906,296,1,34.53,3.45,31.08
40201,24906,64,1,33.42,3.34,30.08
40202,24907,54,1,33.44,3.34,30.1
40203,24907,499,1,95.58,9.56,86.02
40204,24908,355,1,39.7,3.97,35.73
40205,24909,305,1,24.74,0.0,24.74
40206,24910,142,1,31.6,3.16,28.44
40207,24910,416,2,34.79,6.96,62.62
40208,24911,131,1,22.38,0.0,22.38
40209,24911,461,1,65.61,0.0,65.61
40210,24912,143,1,35.42,3.54,31.88
40211,24912,362,1,46.81,4.68,42.13
40212,24913,155,1,6.91,0.0,6.91
40213,24914,480,1,11.5,0.0,11.5
40214,24914,396,1,82.02,0.0,82.02
40215,24915,378,2,72.16,14.43,129.89
40216,24916,415,1,92.83,0.0,92.83
40217,24917,430,1,38.37,0.0,38.37
40218,24917,355,1,39.7,0.0,39.7
40219,24918,486,2,18.73,0.0,37.46
40220,24918,385,1,58.01,0.0,58.01
40221,24919,387,1,17.54,0.0,17.54
40222,24920,47,1,21.22,0.0,21.22
40223,24921,49,1,127.16,0.0,127.16
40224,24922,369,1,26.54,2.65,23.89
40225,24923,286,1,56.6,0.0,56.6
40226,24923,305,1,24.74,0.0,24.74
40227,24924,171,1,21.2,2.12,19.08
40228,24925,96,1,24.01,2.4,21.61
40229,24925,375,1,88.33,8.83,79.5
40230,24926,112,1,13.43,1.34,12.09
40231,24927,446,1,236.5,23.65,212.85
40232,24928,371,1,33.34,0.0,33.34
40233,24929,496,1,7.78,0.78,7.0
40234,24929,481,1,22.44,2.24,20.2
40235,24930,268,1,25.99,2.6,23.39
40236,24930,397,1,24.8,2.48,22.32
40237,24931,427,1,24.35,0.0,24.35
40238,24931,348,1,105.22,0.0,105.22
40239,24932,408,1,27.25,2.73,24.52
40240,24933,472,1,26.97,0.0,26.97
40241,24933,441,1,24.76,0.0,24.76
40242,24933,437,1,107.59,0.0,107.59
40243,24934,184,1,20.13,0.0,20.13
40244,24935,110,1,45.46,0.0,45.46
40245,24935,201,1,16.55,0.0,16.55
40246,24936,153,1,34.83,0.0,34.83
40247,24936,476,1,12.4,0.0,12.4
40248,24937,303,1,54.21,0.0,54.21
40249,24937,404,1,28.58,0.0,28.58
40250,24938,446,1,236.5,0.0,236.5
40251,24939,338,1,36.4,3.64,32.76
40252,24940,145,1,64.38,6.44,57.94
40253,24941,253,1,54.24,5.42,48.82
40254,24941,243,1,30.33,3.03,27.3
40255,24942,67,1,28.15,2.81,25.34
40256,24943,338,1,36.4,3.64,32.76
40257,24943,356,1,95.13,9.51,85.62
40258,24944,379,1,89.44,8.94,80.5
40259,24945,410,1,16.19,1.62,14.57
40260,24945,478,1,108.63,10.86,97.77
40261,24946,417,1,34.12,3.41,30.71
40262,24947,225,1,24.91,0.0,24.91
40263,24947,270,1,66.45,0.0,66.45
40264,24948,97,1,40.26,4.03,36.23
40265,24948,162,1,13.61,1.36,12.25
40266,24949,99,1,13.31,1.33,11.98
40267,24950,59,1,11.68,0.0,11.68
40268,24951,111,1,115.49,0.0,115.49
40269,24951,66,1,34.31,0.0,34.31
40270,24952,386,1,11.19,0.0,11.19
40271,24953,307,1,34.08,0.0,34.08
40272,24954,124,1,36.78,0.0,36.78
40273,24954,404,1,28.58,0.0,28.58
40274,24955,197,1,50.58,0.0,50.58
40275,24956,459,1,46.25,0.0,46.25
40276,24956,287,1,24.54,0.0,24.54
40277,24957,463,1,54.94,0.0,54.94
40278,24957,54,1,33.44,0.0,33.44
40279,24958,44,1,43.49,0.0,43.49
40280,24959,294,1,14.35,0.0,14.35
40281,24959,205,1,149.27,0.0,149.27
40282,24960,380,1,81.78,0.0,81.78
40283,24960,253,1,54.24,0.0,54.24
40284,24961,109,1,5.99,0.0,5.99
40285,24961,269,1,22.51,0.0,22.51
40286,24962,114,1,18.13,1.81,16.32
40287,24963,385,1,58.01,0.0,58.01
40288,24964,428,1,74.83,0.0,74.83
40289,24964,437,2,107.59,0.0,215.18
40290,24965,135,1,33.49,0.0,33.49
40291,24965,428,1,74.83,0.0,74.83
40292,24966,162,1,13.61,1.36,12.25
40293,24966,450,1,13.21,1.32,11.89
40294,24967,350,2,28.29,0.0,56.58
40295,24968,51,1,98.24,0.0,98.24
40296,24968,5,1,106.59,0.0,106.59
40297,24969,242,1,14.85,0.0,14.85
40298,24970,7,1,61.18,0.0,61.18
40299,24971,280,1,31.58,3.16,28.42
40300,24971,297,1,26.6,2.66,23.94
40301,24972,430,1,38.37,0.0,38.37
40302,24973,459,1,46.25,0.0,46.25
40303,24974,93,1,22.13,0.0,22.13
40304,24974,479,1,14.2,0.0,14.2
40305,24975,301,2,42.64,8.53,76.75
40306,24975,464,1,32.83,3.28,29.55
40307,24976,239,2,45.9,9.18,82.62
40308,24977,390,1,108.84,0.0,108.84
40309,24977,298,1,25.29,0.0,25.29
40310,24977,386,1,11.19,0.0,11.19
40311,24978,94,1,20.04,0.0,20.04
40312,24979,96,1,24.01,0.0,24.01
40313,24979,474,1,155.56,0.0,155.56
40314,24980,126,1,421.19,0.0,421.19
40315,24981,219,1,66.21,0.0,66.21
40316,24981,395,1,35.28,0.0,35.28
40317,24981,12,1,51.37,0.0,51.37
40318,24982,126,1,421.19,0.0,421.19
40319,24982,87,1,12.24,0.0,12.24
40320,24983,96,1,24.01,0.0,24.01
40321,24983,247,1,18.29,0.0,18.29
40322,24983,398,1,43.89,0.0,43.89
40323,24984,355,1,39.7,0.0,39.7
40324,24984,453,1,14.91,0.0,14.91
40325,24985,122,1,134.69,13.47,121.22
40326,24986,79,1,34.16,3.42,30.74
40327,24987,245,1,11.11,0.0,11.11
40328,24988,207,1,46.11,4.61,41.5
40329,24989,10,1,47.38,0.0,47.38
40330,24989,391,1,26.65,0.0,26.65
40331,24989,261,1,9.73,0.0,9.73
40332,24990,166,2,89.65,0.0,179.3
40333,24991,116,1,25.51,0.0,25.51
40334,24991,307,1,34.08,0.0,34.08
